species,level,network,elevation,n.elevation,transect,degree,species.strength,NSI,betweenness,partner.diversity,d
Sminthuridae,Animal,2080.3,2080,2080,3,1,0.0769230769230769,1.88095238095238,0,0,0.34093838846908
Syrphidae,Animal,2080.3,2080,2080,3,4,0.247867039792506,1.4047619047619,0.033704860668395,1.27302833658963,0.121932226604877
Themira,Animal,2080.3,2080,2080,3,1,1,,0,0,1
Thricops,Animal,2080.3,2080,2080,3,10,3.92620862574279,1.21428571428571,0.151616799127318,1.96498101023134,0.199884677553248
Thripidae,Animal,2080.3,2080,2080,3,2,0.426282051282051,1.76190476190476,0.00950711280304548,0.304636097349238,0.602520466413258
Vacciniina,Animal,2080.3,2080,2080,3,1,0.125,1.97619047619048,0,0,0.465689219337967
Aconitum_tauricum,Plant,2283.1,2283,2283,1,9,3.28976965716096,1.36,0.0327358683840165,0.590090182668461,0.756582919336713
Androsace_obtusifolia,Plant,2283.1,2283,2283,1,2,0.376811594202899,1.72,0.00301070671441042,0.693147180559945,0.532980931616757
Arnica_montana,Plant,2283.1,2283,2283,1,3,0.166291291291291,1.6,0.00625879607361089,1.09861228866811,0.242660820851148
Campanula_barbata,Plant,2283.1,2283,2283,1,3,0.346846846846847,1.6,0.00608977784903711,1.09861228866811,0.37880671870928
Campanula_scheuchzeri,Plant,2283.1,2283,2283,1,15,5.11294822653518,1.08,0.136834170630467,2.23013243802241,0.297421819117051
Cirsium_spinosissimum,Plant,2283.1,2283,2283,1,2,0.102136752136752,1.6,0,0.304636097349238,0.278163822724608
Crepis_aurea,Plant,2283.1,2283,2283,1,1,0.05,1.88,0,0,0.37093178145724
Euphrasia_minima,Plant,2283.1,2283,2283,1,1,0.5,2.44,0,0,0.854447319637983
Gagea_serotina,Plant,2283.1,2283,2283,1,3,0.548611111111111,1.48,0.156452087007643,1.09861228866811,0.38088861530606
Gentiana_acaulis,Plant,2283.1,2283,2283,1,2,1.08333333333333,1.72,0,0.562335144618808,0.562305411679023
Gentianella_germanica,Plant,2283.1,2283,2283,1,2,0.166666666666667,1.4,0.0255072773591292,0.500402423538188,0.39731504680099
Geum_montanum,Plant,2283.1,2283,2283,1,23,12.0786796536797,1.16,0.108199054032387,2.79133805625318,0.465435497828515
Helianthemum_oelandicum,Plant,2283.1,2283,2283,1,1,0.0625,1.6,0,0,0.367978926641371
Leontodon_hispidus,Plant,2283.1,2283,2283,1,18,9.39141763870025,1.08,0.154265093616946,2.26557777868045,0.466340347603384
Ligusticum_mutellina,Plant,2283.1,2283,2283,1,6,2.65833333333333,1.44,0.0148569023569024,1.73512645696292,0.598160848249977
Myosotis_alpestris,Plant,2283.1,2283,2283,1,10,2.57647672375933,1.2,0.0749171610282722,2.15132207992127,0.332533348307909
Parnassia_palustris,Plant,2283.1,2283,2283,1,4,1.22028985507246,1.48,0.0133134697949513,1.27703425946614,0.406818702501015
Phyteuma_orbiculare,Plant,2283.1,2283,2283,1,2,0.123873873873874,1.36,0.0418385798015428,0.682908104700472,0.290799770888587
Potentilla_aurea,Plant,2283.1,2283,2283,1,11,2.10301226551227,1.2,0.0922892950670728,1.9016998361489,0.483900635235528
Potentilla_crantzii,Plant,2283.1,2283,2283,1,11,4.06607142857143,1.36,0.0413629237703312,2.05330447885722,0.504897954039444
Ranunculus_montanus,Plant,2283.1,2283,2283,1,8,2.6952380952381,1.56,0.0232412306486381,2.02532622077007,0.46202577338255
Rhinanthus_glacialis,Plant,2283.1,2283,2283,1,15,6.70084931063192,1.28,0.0511737747848859,2.0800489831654,0.452843191183434
Saxifraga_paniculata,Plant,2283.1,2283,2283,1,4,3.03333333333333,1.6,0,1.27703425946614,0.753310307739136
Thymus_praecox,Plant,2283.1,2283,2283,1,1,0.0208333333333333,1.6,0,0,0.187093738298684
Trifolium_badium,Plant,2283.1,2283,2283,1,1,0.0135135135135135,1.72,0,0,0.0961974190497605
Trifolium_pratense,Plant,2283.1,2283,2283,1,4,1.51216216216216,1.44,0.017653831079757,0.72012488127181,0.469439756836227
Agromyzidae,Animal,2283.1,2283,2283,1,3,0.64,1.8135593220339,0.00380733023527866,1.09861228866811,0.553746573485208
Anoplus,Animal,2283.1,2283,2283,1,8,2.06522273425499,1.33898305084746,0.107495937398408,1.84847269620998,0.374143787332887
Anthomyiidae2,Animal,2283.1,2283,2283,1,6,0.704244037909251,1.25423728813559,0.0568422248350664,1.14089940586372,0.253783285498274
Anthomyzidae,Animal,2283.1,2283,2283,1,1,0.00819672131147541,1.96610169491525,0,0,0
Asarta,Animal,2283.1,2283,2283,1,1,0.05,1.84745762711864,0,0,0.376411500770116
Bombus,Animal,2283.1,2283,2283,1,9,3.74293573023457,1.45762711864407,0.0323002837168215,1.77984748890418,0.381271456950868
Botanophila,Animal,2283.1,2283,2283,1,2,0.106666666666667,1.55932203389831,0.00654364247042258,0.450561208866305,0.33866147520099
Braconidae,Animal,2283.1,2283,2283,1,2,1.33333333333333,2.20338983050847,0,0.693147180559945,0.884300199695394
Bradysia,Animal,2283.1,2283,2283,1,3,0.13,1.55932203389831,0.0133522612499983,1.09861228866811,0.28040090908577
Calliphoridae,Animal,2283.1,2283,2283,1,1,0.142857142857143,2.05084745762712,0,0,0.594941377039001
Ceratopogonidae,Animal,2283.1,2283,2283,1,1,0.428571428571429,2.06779661016949,0,0,0.817473812915521
Chalcidoidea,Animal,2283.1,2283,2283,1,1,0.018348623853211,1.72881355932203,0,0,0.157863010395272
Cheilosia,Animal,2283.1,2283,2283,1,3,0.292258064516129,1.59322033898305,0.00206332303237841,0.62770525719715,0.429504204458635
Chironomidae,Animal,2283.1,2283,2283,1,1,0.142857142857143,2.06779661016949,0,0,0.594941377039001
Chloropidae,Animal,2283.1,2283,2283,1,2,0.36085626911315,1.72881355932203,0,0.562335144618808,0.348989727949469
Coenosia,Animal,2283.1,2283,2283,1,7,1.11830358692293,1.3728813559322,0.05146840186759,1.44464555977787,0.292896536638228
Cratyna,Animal,2283.1,2283,2283,1,1,0.25,2.32203389830509,0,0,0.711430414602427
Curculionidae,Animal,2283.1,2283,2283,1,1,0.04,1.94915254237288,0,0,0.329962172335378
Diapriidae,Animal,2283.1,2283,2283,1,1,0.00819672131147541,1.96610169491525,0,0,0
Drymeia,Animal,2283.1,2283,2283,1,5,1.55877873138009,1.38983050847458,0.0318134723124513,1.15821469340122,0.485661011328887
Eana,Animal,2283.1,2283,2283,1,1,0.0666666666666667,2.06779661016949,0,0,0.436295100315787
Empididae,Animal,2283.1,2283,2283,1,6,0.549513167770049,1.35593220338983,0.0624655302952297,1.66746193342929,0.208230550629683
Ephydridae,Animal,2283.1,2283,2283,1,1,0.0357142857142857,1.76271186440678,0,0,0.282171462642385
Epinotia,Animal,2283.1,2283,2283,1,1,0.0119047619047619,1.76271186440678,0,0,0.0776858057895259
Epistrophe,Animal,2283.1,2283,2283,1,1,0.04,1.94915254237288,0,0,0.329962172335378
Episyrphus,Animal,2283.1,2283,2283,1,1,0.0133333333333333,1.6271186440678,0,0,0.101276186483475
Erebia,Animal,2283.1,2283,2283,1,3,0.0834173471788151,1.52542372881356,0.0109760018254789,0.796311640173813,0.182726462339109
Eristalis,Animal,2283.1,2283,2283,1,1,0.0133333333333333,1.6271186440678,0,0,0.101276186483475
Eupeodes,Animal,2283.1,2283,2283,1,3,0.0547657097760679,1.44067796610169,0.0140239612450525,1.09861228866811,0.106516066549823
Geometridae,Animal,2283.1,2283,2283,1,1,0.0256410256410256,1.79661016949153,0,0,0.237396836521755
Ichneumonidae,Animal,2283.1,2283,2283,1,7,1.04398885985591,1.49152542372881,0.0368697301247309,1.6987829895138,0.380216478592474
Isotomidae,Animal,2283.1,2283,2283,1,1,0.142857142857143,2.06779661016949,0,0,0.594941377039001
Issidae,Animal,2283.1,2283,2283,1,1,0.0091743119266055,1.72881355932203,0,0,0.0234539277523854
Megaspilidae,Animal,2283.1,2283,2283,1,1,0.0091743119266055,1.72881355932203,0,0,0.0234539277523854
Melyridae,Animal,2283.1,2283,2283,1,11,4.39508025761355,1.28813559322034,0.0686687533845963,2.1497084235055,0.311834151080243
Mesotype,Animal,2283.1,2283,2283,1,1,0.0512820512820513,1.79661016949153,0,0,0.374344590838358
Muscidae10,Animal,2283.1,2283,2283,1,5,0.378924731182796,1.49152542372881,0.0201305903009728,1.52295506753132,0.321166077507426
Muscidae11,Animal,2283.1,2283,2283,1,3,0.125591397849462,1.55932203389831,0.00654364247042258,1.03972077083992,0.298226184079833
Muscidae3,Animal,2283.1,2283,2283,1,6,0.192793059175052,1.27118644067797,0.0557939155620014,1.59416669911802,0.0858838478166813
Muscidae5,Animal,2283.1,2283,2283,1,2,0.0302533857579729,1.61016949152542,0.00354641061074286,0.636514168294813,0.107636617314845
Muscidae9,Animal,2283.1,2283,2283,1,6,0.62966560321399,1.28813559322034,0.0688955982748344,1.54238090285834,0.298789290346057
Pegoplata,Animal,2283.1,2283,2283,1,4,0.305902140672783,1.32203389830508,0.0434744227999753,1.16112081828312,0.202606159408794
Peripsocidae,Animal,2283.1,2283,2283,1,1,0.0091743119266055,1.72881355932203,0,0,0.0234539277523854
Perizoma,Animal,2283.1,2283,2283,1,1,0.0512820512820513,1.79661016949153,0,0,0.374344590838358
Phyllopertha,Animal,2283.1,2283,2283,1,1,0.0133333333333333,1.6271186440678,0,0,0.101276186483475
Pisauridae,Animal,2283.1,2283,2283,1,1,0.1,2.03389830508475,0,0,0.520696293468903
Psilidae,Animal,2283.1,2283,2283,1,1,0.0133333333333333,1.6271186440678,0,0,0.101276186483475
Sarcophagidae,Animal,2283.1,2283,2283,1,1,0.0133333333333333,1.6271186440678,0,0,0.101276186483475
Scathophaga,Animal,2283.1,2283,2283,1,1,0.0256410256410256,1.79661016949153,0,0,0.237396836521755
Scatopsidae,Animal,2283.1,2283,2283,1,3,1.78984813001206,1.69491525423729,0.00406939126344004,0.340375687739469,0.892687716454589
Sciaridae,Animal,2283.1,2283,2283,1,2,0.0633333333333333,1.59322033898305,0.00206332303237841,0.693147180559945,0.229811875310692
Scythris,Animal,2283.1,2283,2283,1,2,0.0375457875457875,1.64406779661017,0.00434278478916744,0.693147180559945,0.14754460756246
Sepsis,Animal,2283.1,2283,2283,1,1,0.222222222222222,1.98305084745763,0,0,0.68319769177048
Syrphidae,Animal,2283.1,2283,2283,1,1,0.0266666666666667,1.6271186440678,0,0,0.236608717185293
Syrphus,Animal,2283.1,2283,2283,1,3,0.112258064516129,1.55932203389831,0.00654364247042258,0.950270539233235,0.255520372948289
Tenthredinidae,Animal,2283.1,2283,2283,1,2,0.137777777777778,1.55932203389831,0.016467385798669,0.636514168294813,0.321716180634777
Themira,Animal,2283.1,2283,2283,1,1,0.1,2.03389830508475,0,0,0.520696293468903
Thricops,Animal,2283.1,2283,2283,1,12,1.79689467259895,1.11864406779661,0.26943803863347,1.71148174113006,0.240518347320791
Tipulidae,Animal,2283.1,2283,2283,1,1,0.111111111111111,1.98305084745763,0,0,0.542628028296196
Xiphydriidae,Animal,2283.1,2283,2283,1,1,0.0256410256410256,1.79661016949153,0,0,0.237396836521755
Achillea_atrata,Plant,2283.2,2283,2283,2,6,1.15747929606625,1.51851851851852,0.0315934065934066,1.66746193342929,0.314529409890405
Aconitum_tauricum,Plant,2283.2,2283,2283,2,1,0.125,2.03703703703704,0,0,0.450915122778615
Alchemilla_xanthochlora,Plant,2283.2,2283,2283,2,1,0.05,1.74074074074074,0,0,0.365109040975197
Anemone_alpina,Plant,2283.2,2283,2283,2,7,5.59090909090909,1.92592592592593,0,1.88915916375402,0.874569256396587
Bartsia_alpina,Plant,2283.2,2283,2283,2,1,0.05,1.74074074074074,0,0,0.365109040975197
Campanula_scheuchzeri,Plant,2283.2,2283,2283,2,9,2.77425554140223,1.22222222222222,0.125,1.85804926650408,0.334898257272921
Cirsium_spinosissimum,Plant,2283.2,2283,2283,2,8,3.71361908331549,1.40740740740741,0.0788461538461539,0.882564445419168,0.544270194265199
Crepis_aurea,Plant,2283.2,2283,2283,2,4,1.77173913043478,1.37037037037037,0.0461538461538462,1.07354284640852,0.586295606339614
Gentiana_nivalis,Plant,2283.2,2283,2283,2,1,0.05,1.74074074074074,0,0,0.365109040975197
Gentiana_verna,Plant,2283.2,2283,2283,2,1,0.166666666666667,2.2962962962963,0,0,0.580734745636142
Gentianella_germanica,Plant,2283.2,2283,2283,2,1,0.4,2.11111111111111,0,0,0.785591273065254
Geum_montanum,Plant,2283.2,2283,2283,2,1,0.0344827586206897,1.7037037037037,0,0,0.286362904424676
Leontodon_hispidus,Plant,2283.2,2283,2283,2,5,1.4972059424833,1.44444444444444,0.0217948717948718,1.22226692353816,0.459735927084683
Ligusticum_mutellina,Plant,2283.2,2283,2283,2,2,1.8,1,0,0.500402423538188,0.952862440411909
Parnassia_palustris,Plant,2283.2,2283,2283,2,28,20.252019524528,1.14814814814815,0.273717948717949,2.93158581237927,0.557355154893104
Persicaria_vivipara,Plant,2283.2,2283,2283,2,1,0.1,1.74074074074074,0,0,0.461203391812129
Phyteuma_orbiculare,Plant,2283.2,2283,2283,2,1,0.1,1.74074074074074,0,0,0.461203391812129
Potentilla_aurea,Plant,2283.2,2283,2283,2,1,0.0217391304347826,1.59259259259259,0,0,0.18858910409398
Ranunculus_alpestris,Plant,2283.2,2283,2283,2,3,0.701149425287356,1.66666666666667,0.0010989010989011,1.09861228866811,0.521723353444657
Ranunculus_montanus,Plant,2283.2,2283,2283,2,9,4.86244377811094,1.37037037037037,0.244871794871795,1.83879869293745,0.669193057359422
Rhinanthus_glacialis,Plant,2283.2,2283,2283,2,2,0.0702639751552795,1.59259259259259,0,0.673011667009257,0.0953167315397313
Salix_reticulata,Plant,2283.2,2283,2283,2,2,1.33333333333333,2.25925925925926,0,0.562335144618808,0.929591099723967
Saxifraga_aizoides,Plant,2283.2,2283,2283,2,2,1.33333333333333,2.07407407407407,0,0.693147180559945,0.871464343131352
Saxifraga_androsacea,Plant,2283.2,2283,2283,2,1,0.0344827586206897,1.7037037037037,0,0,0.286362904424676
Saxifraga_paniculata,Plant,2283.2,2283,2283,2,1,0.2,1,0,0,0.658908912276087
Silene_acaulis,Plant,2283.2,2283,2283,2,1,0.0833333333333333,2.2962962962963,0,0,0.473369239334805
Silene_dioica,Plant,2283.2,2283,2283,2,8,3.95785024154589,1.2962962962963,0.0935897435897436,1.04881268188264,0.646575748901969
Thymus_praecox,Plant,2283.2,2283,2283,2,1,0.05,1.74074074074074,0,0,0.365109040975197
Trifolium_badium,Plant,2283.2,2283,2283,2,5,1.2162196499153,1.33333333333333,0.0615384615384615,1.22752941145721,0.179814807813903
Trifolium_pratense,Plant,2283.2,2283,2283,2,7,3.50247400650324,1.44444444444444,0.0217948717948718,1.22552891971072,0.293753193304491
Agromyzidae,Animal,2283.2,2283,2283,2,1,0.222222222222222,2.11111111111111,0,0,0.671771530636052
Anoplus,Animal,2283.2,2283,2283,2,3,2.42857142857143,1.96296296296296,0,0.721463686692512,0.80638777802082
Anthomyiidae2,Animal,2283.2,2283,2283,2,9,3.16221282691871,1.22222222222222,0.122695019767511,1.86735192176299,0.25567160655682
Anthophagus,Animal,2283.2,2283,2283,2,1,0.111111111111111,2.11111111111111,0,0,0.52788068397234
Bibionidae,Animal,2283.2,2283,2283,2,1,0.010989010989011,1.51851851851852,0,0,0.0307481871081755
Bombus,Animal,2283.2,2283,2283,2,6,2.85838283338283,1.64814814814815,0.0276066560453178,0.935404411444421,0.68546475752644
Botanophila,Animal,2283.2,2283,2283,2,2,0.0695970695970696,1.40740740740741,0.040272614622057,0.636514168294813,0.164044591202747
Bradysia,Animal,2283.2,2283,2283,2,3,0.268925518925519,1.35185185185185,0.122841800908715,1.03972077083992,0.326343574991653
Calliphoridae,Animal,2283.2,2283,2283,2,1,0.021978021978022,1.51851851851852,0,0,0.166876733932393
Camptochaeta,Animal,2283.2,2283,2283,2,1,0.0476190476190476,1.96296296296296,0,0,0.34582114829999
Cecidomyiidae,Animal,2283.2,2283,2283,2,1,0.0384615384615385,1.92592592592593,0,0,0.299930318935527
Ceratopogonidae,Animal,2283.2,2283,2283,2,2,1.8,1,0,0.500402423538188,0.953933100169738
Cheilosia,Animal,2283.2,2283,2283,2,3,0.307142857142857,1.87037037037037,0.0536245353159851,1.09861228866811,0.288903912005907
Chloropidae,Animal,2283.2,2283,2283,2,2,0.344322344322344,1.51851851851852,0,0.693147180559945,0.387934309357995
Coenosia,Animal,2283.2,2283,2283,2,3,0.293993168993169,1.44444444444444,0.0117749454180681,0.823959216501082,0.261985573881693
Corynoptera,Animal,2283.2,2283,2283,2,1,0.021978021978022,1.51851851851852,0,0,0.166876733932393
Cratyna,Animal,2283.2,2283,2283,2,1,0.032967032967033,1.51851851851852,0,0,0.198735772572749
Diplonevra,Animal,2283.2,2283,2283,2,1,0.010989010989011,1.51851851851852,0,0,0.0307481871081755
Dolichopodidae,Animal,2283.2,2283,2283,2,1,0.010989010989011,1.51851851851852,0,0,0.0307481871081755
Drymeia,Animal,2283.2,2283,2283,2,1,0.0952380952380952,1.96296296296296,0,0,0.48686929062745
Egle,Animal,2283.2,2283,2283,2,1,0.111111111111111,2.11111111111111,0,0,0.52788068397234
Elateridae,Animal,2283.2,2283,2283,2,1,0.75,2.85185185185185,0,0,0.932446467441749
Empididae,Animal,2283.2,2283,2283,2,11,6.84773537273537,1.35185185185185,0.0616255826990028,2.22063679797727,0.575652744682581
Ephydridae,Animal,2283.2,2283,2283,2,1,0.010989010989011,1.51851851851852,0,0,0.0307481871081755
Epinotia,Animal,2283.2,2283,2283,2,2,0.433323433323433,1.46296296296296,0.00803202631734231,0.57633412775675,0.485889907384132
Epistrophe,Animal,2283.2,2283,2283,2,1,0.032967032967033,1.51851851851852,0,0,0.198735772572749
Episyrphus,Animal,2283.2,2283,2283,2,1,0.054945054945055,1.51851851851852,0,0,0.25126954625857
Erebia,Animal,2283.2,2283,2283,2,1,0.125,2.07407407407407,0,0,0.553188814423515
Eristalis,Animal,2283.2,2283,2283,2,2,0.183823529411765,1.92592592592593,0.00212980173482032,0.693147180559945,0.463966017601714
Eupeodes,Animal,2283.2,2283,2283,2,1,0.010989010989011,1.51851851851852,0,0,0.0307481871081755
Eusphalerum,Animal,2283.2,2283,2283,2,2,0.049005049005049,1.46296296296296,0.00803202631734231,0.636514168294813,0.11971091081984
Figitidae,Animal,2283.2,2283,2283,2,1,0.5,2.44444444444444,0,0,0.851062938141172
Hybotidae,Animal,2283.2,2283,2283,2,1,0.2,1,0,0,0.65417885170001
Lauxaniidae,Animal,2283.2,2283,2283,2,1,0.010989010989011,1.51851851851852,0,0,0.0307481871081755
Megaselia,Animal,2283.2,2283,2283,2,2,0.123626373626374,1.44444444444444,0.0187525815778604,0.348832095843032,0.279822224694438
Melanostoma,Animal,2283.2,2283,2283,2,1,0.0357142857142857,1.90740740740741,0,0,0.284006682596164
Melyridae,Animal,2283.2,2283,2283,2,2,1.03296703296703,1.51851851851852,0,0.673011667009257,0.471668630389682
Musca,Animal,2283.2,2283,2283,2,1,0.010989010989011,1.51851851851852,0,0,0.0307481871081755
Muscidae3,Animal,2283.2,2283,2283,2,1,0.0476190476190476,1.96296296296296,0,0,0.34582114829999
Muscidae5,Animal,2283.2,2283,2283,2,2,0.183823529411765,1.87037037037037,0.000929368029739777,0.693147180559945,0.463966017601714
Muscidae9,Animal,2283.2,2283,2283,2,5,0.440264310852546,1.2962962962963,0.163248288782675,1.3667110520552,0.234254978585595
Pegoplata,Animal,2283.2,2283,2283,2,5,0.574084249084249,1.31481481481482,0.0701359385141913,1.56071040904141,0.246891998148963
Perizoma,Animal,2283.2,2283,2283,2,1,0.1,1.96296296296296,0,0,0.505241789841181
Phoridae,Animal,2283.2,2283,2283,2,1,0.021978021978022,1.51851851851852,0,0,0.166876733932393
Platycheirus,Animal,2283.2,2283,2283,2,1,0.0357142857142857,1.90740740740741,0,0,0.284006682596164
Psilidae,Animal,2283.2,2283,2283,2,1,0.111111111111111,2.11111111111111,0,0,0.52788068397234
Rhingia,Animal,2283.2,2283,2283,2,1,0.0357142857142857,1.90740740740741,0,0,0.284006682596164
Scathophagidae,Animal,2283.2,2283,2283,2,3,0.635989010989011,1.46296296296296,0.0545122293031215,1.09861228866811,0.429899990100916
Scatopsidae,Animal,2283.2,2283,2283,2,4,1.91833976833977,1.7037037037037,0.0185419985838202,1.10919608129048,0.573720946116565
Sminthuridae,Animal,2283.2,2283,2283,2,1,0.00952380952380953,1.98148148148148,0,0,0
Staphylinidae,Animal,2283.2,2283,2283,2,1,0.027027027027027,1.98148148148148,0,0,0.22411932183264
Syrphus,Animal,2283.2,2283,2283,2,1,0.021978021978022,1.51851851851852,0,0,0.166876733932393
Themira,Animal,2283.2,2283,2283,2,1,0.111111111111111,2.11111111111111,0,0,0.52788068397234
Thricops,Animal,2283.2,2283,2283,2,12,2.94788722141663,1.12962962962963,0.21524458606243,2.03156231228179,0.158437244101263
Thripidae,Animal,2283.2,2283,2283,2,1,0.0190476190476191,1.98148148148148,0,0,0.135648440113512
Udea,Animal,2283.2,2283,2283,2,1,0.0384615384615385,1.92592592592593,0,0,0.299930318935527
Zygaena,Animal,2283.2,2283,2283,2,1,0.0384615384615385,1.92592592592593,0,0,0.299930318935527
Achillea_atrata,Plant,2283.3,2283,2283,3,5,0.569627929541723,1.42307692307692,0.0337303907917943,1.41848366194566,0.220485835973654
Aconitum_tauricum,Plant,2283.3,2283,2283,3,6,1.48852513227513,1.5,0.0203000556947925,1.29065203775677,0.450601253114858
Adenosstyles_alariae,Plant,2283.3,2283,2283,3,6,2.87007389162562,1.53846153846154,0.0163450292397661,1.61705315250955,0.645454076740514
Alchemilla_xanthochlora,Plant,2283.3,2283,2283,3,3,1.34285714285714,1.80769230769231,0.00154320987654321,1.09861228866811,0.702939339357899
Antennaria_carpatica,Plant,2283.3,2283,2283,3,1,0.0344827586206897,1.73076923076923,0,0,0.190336500812071
Arabis_alpina,Plant,2283.3,2283,2283,3,7,2.52019704433498,1.42307692307692,0.0950375475726353,1.88669678465808,0.55888773250798
Campanula_scheuchzeri,Plant,2283.3,2283,2283,3,13,3.6327732372991,1.19230769230769,0.107152371669916,2.02492835711444,0.279248284403661
Cerastium_fontanum,Plant,2283.3,2283,2283,3,1,0.0344827586206897,1.73076923076923,0,0,0.190336500812071
Crepis_aurea,Plant,2283.3,2283,2283,3,1,0.0344827586206897,1.73076923076923,0,0,0.190336500812071
Doronicum_glaciale,Plant,2283.3,2283,2283,3,1,0.2,2.03846153846154,0,0,0.61301198418544
Geum_montanum,Plant,2283.3,2283,2283,3,7,2.48229166666667,1.46153846153846,0.127855611250348,1.94591014905531,0.556593409181716
Helianthemum_oelandicum,Plant,2283.3,2283,2283,3,1,0.285714285714286,2.07692307692308,0,0,0.693859474202602
Leontodon_hispidus,Plant,2283.3,2283,2283,3,8,2.06862741744207,1.23076923076923,0.157132739255546,1.6675000238464,0.326268318471705
Ligusticum_mutellina,Plant,2283.3,2283,2283,3,3,2.5,2.42307692307692,0,1.09861228866811,0.942085344158094
Myosotis_alpestris,Plant,2283.3,2283,2283,3,2,0.407407407407407,1.80769230769231,0.000740740740740741,0.636514168294813,0.473281407422665
Parnassia_palustris,Plant,2283.3,2283,2283,3,28,17.2223448566121,1.11538461538462,0.198214100064977,2.75413177344815,0.34882349359161
Persicaria_vivipara,Plant,2283.3,2283,2283,3,1,0.05,1.80769230769231,0,0,0.279678650852106
Potentilla_aurea,Plant,2283.3,2283,2283,3,5,2.48571428571429,1.65384615384615,0.0347636684303351,1.42706104338072,0.74733926402155
Ranunculus_alpestris,Plant,2283.3,2283,2283,3,15,6.65132275132275,1.38461538461538,0.111496565487794,2.57028128576204,0.593010592027987
Ranunculus_montanus,Plant,2283.3,2283,2283,3,9,4.58070436507937,1.38461538461538,0.0441470806646245,1.83442062831698,0.738499296823837
Rhinanthus_glacialis,Plant,2283.3,2283,2283,3,5,0.388144841269841,1.61538461538462,0.00513932980599647,1.41848366194566,0.179665858140318
Salix_reticulata,Plant,2283.3,2283,2283,3,1,0.142857142857143,2,0,0,0.532107512990399
Saxifraga_aizoides,Plant,2283.3,2283,2283,3,5,1.69675324675325,1.69230769230769,0.00533203378817414,1.50478828368119,0.466772282343923
Saxifraga_androsacea,Plant,2283.3,2283,2283,3,3,0.358730158730159,1.69230769230769,0.0152242643646152,1.09861228866811,0.427561666103122
Saxifraga_stellaris,Plant,2283.3,2283,2283,3,2,0.25,1.69230769230769,0.00350617283950617,0.636514168294813,0.480749688801026
Trifolium_pratense,Plant,2283.3,2283,2283,3,5,0.686259920634921,1.46153846153846,0.0223390884618955,0.577513715376871,0.558850890929873
Aster_bellidiastrum,Plant,2283.3,2283,2283,3,1,0.015625,1.69230769230769,0,0,0
Agromyzidae,Animal,2283.3,2283,2283,3,1,0.027027027027027,1.96296296296296,0,0,0.241750099411777
Anoplus,Animal,2283.3,2283,2283,3,3,0.213362430753735,1.59259259259259,0.0301453029653326,1.09861228866811,0.321119627001515
Anthomyiidae2,Animal,2283.3,2283,2283,3,6,1.11378758117889,1.27777777777778,0.0537927615015716,1.32926641168536,0.256533103215763
Asarta,Animal,2283.3,2283,2283,3,1,0.142857142857143,1.96296296296296,0,0,0.591381966367015
Bibionidae,Animal,2283.3,2283,2283,3,1,0.00854700854700855,1.53703703703704,0,0,0
Boloria,Animal,2283.3,2283,2283,3,1,0.133333333333333,2.14814814814815,0,0,0.561643630691615
Bombus,Animal,2283.3,2283,2283,3,6,1.90404965404965,1.40740740740741,0.0356384642492576,1.34719317143479,0.563443366502017
Botanophila,Animal,2283.3,2283,2283,3,5,1.00004196743327,1.44444444444444,0.0565543265819585,1.35923670066501,0.421894857568114
Bradysia,Animal,2283.3,2283,2283,3,3,1.19100706057228,1.37037037037037,0.0225196059625884,0.955699891112534,0.420895357493166
Cecidomyiidae,Animal,2283.3,2283,2283,3,1,0.1,2.01851851851852,0,0,0.516484461819257
Ceratopogonidae,Animal,2283.3,2283,2283,3,2,0.121144555927165,1.37037037037037,0.0225196059625884,0.636514168294813,0.196207760432249
Chalcidoidea,Animal,2283.3,2283,2283,3,1,0.1,2.14814814814815,0,0,0.516484461819257
Cheilosia,Animal,2283.3,2283,2283,3,2,0.54954954954955,1.88888888888889,0.000526811414324314,0.348832095843032,0.586865237884528
Chloropidae,Animal,2283.3,2283,2283,3,5,0.565252782644087,1.24074074074074,0.124245360385393,1.6094379124341,0.272864617536268
Cimbicidae,Animal,2283.3,2283,2283,3,1,0.333333333333333,2.88888888888889,0,0,0.769304459746751
Coenosia,Animal,2283.3,2283,2283,3,3,0.178449328449328,1.48148148148148,0.00376921243149313,0.936888307539016,0.131581785239964
Cratyna,Animal,2283.3,2283,2283,3,1,0.0256410256410256,1.53703703703704,0,0,0.141614858242714
Dasysyrphus,Animal,2283.3,2283,2283,3,1,0.0434782608695652,1.81481481481482,0,0,0.341583432512254
Delia,Animal,2283.3,2283,2283,3,1,0.00854700854700855,1.53703703703704,0,0,0
Drymeia,Animal,2283.3,2283,2283,3,2,0.555555555555556,2.11111111111111,0.000243664717348928,0.636514168294813,0.679256764815163
Empididae,Animal,2283.3,2283,2283,3,9,3.97680097680098,1.33333333333333,0.064634806098664,1.82759423569143,0.306816833199722
Ephydridae,Animal,2283.3,2283,2283,3,1,0.00854700854700855,1.53703703703704,0,0,0
Epinotia,Animal,2283.3,2283,2283,3,4,0.822466422466422,1.46296296296296,0.0131800446906226,0.967586262322999,0.312047245761773
Episyrphus,Animal,2283.3,2283,2283,3,1,0.0170940170940171,1.53703703703704,0,0,0.114754518494725
Eristalis,Animal,2283.3,2283,2283,3,2,0.276190476190476,1.85185185185185,0.0167344216320824,0.636514168294813,0.533289688701931
